clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FF,FS,RB,FD,PE,I,DD,GS,GC,FT,G,CV,SG,DP,PP,ano
290,Goiás,7,Provável,3,zag,Yago,77500,2,-0.9,0.1,2,2.49,-1.05,3.54,NA,1,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Fábio Sanches,71604,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Gilberto,73789,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,2,-1.1,-1.1,1,3.14,-1.86,5,NA,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,João Afonso,78458,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Renatinho,80395,2,0,0,1,3.47,0,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Daniel Guedes ,88225,2,-1.3,-1.3,1,3.78,-2.22,6,NA,NA,3,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Brenner,80080,2,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafinha,84381,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marlone,80944,2,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,1,gol,Marcelo Rangel,82730,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,2,2,1.9,2,3.8,0.47,3.33,NA,1,3,NA,5,5,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Caíque Sá,87437,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,2,0.8,4.6,2,7.49,0.97,6.5200000000000005,NA,NA,NA,1,2,3,NA,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Loyola,94680,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,2,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,David Duarte,91772,2,2.7,4.6,2,8.83,0.85,7.98,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,7,Provável,2,lat,Jefferson,95220,2,4.7,6.25,2,9.22,2.42,6.800000000000001,NA,NA,1,2,2,4,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Michael,99392,2,0.5,-0.2,2,2.52,-1.02,3.54,NA,NA,1,NA,2,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marcinho,95332,2,0,-0.6,1,3.05,0,3.05,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Leandro Barcia,91242,2,8.3,5,2,6.95,3,3.95,NA,1,3,3,5,1,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Helinho,102598,2,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Thalles,95222,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Júnior Brandão,93909,2,-0.7,-0.7,1,2.59,-1.41,4,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Bruno Melo,84339,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Geovane,71667,2,0.3,1.7,2,3.59,0.05,3.54,NA,NA,4,NA,NA,6,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
